id_,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
374,0,0,32,100.0,100.0,0,89085,0,0,-1,1,26.2,0,3,0.7,1.2,0,Nathaniel,1.2,3,0,8.2,False,39.8,231,,2019-08-08T17:00:14.660487Z,44,0,0,0,89085.jpg,1.5,0,0,Chalobah,0.2,False,,a,18,57,16.0,6,9353,368,12828,236,0.3,1.4,Chalobah,0
247,0,0,22,0.0,0.0,1,62398,0,0,-2,2,8.1,0,3,0.0,0.0,0,Nemanja,0.0,1,0,6.5,False,25.2,158,Muscle injury - Expected back 24 Nov,2019-10-21T01:00:17.629460Z,48,0,0,0,62398.jpg,2.0,0,0,Matic,0.3,False,,i,12,1,32.0,6,11388,12,37172,295,0.0,1.2,Matic,0
525,0,0,10,100.0,100.0,0,232185,0,0,-3,3,31.5,0,3,-0.5,0.0,0,Ismaïla,0.0,4,0,7.3,False,4.0,166,,2019-10-27T12:00:18.355945Z,62,0,0,0,232185.jpg,1.2,0,0,Sarr,0.1,False,,a,18,57,38.0,6,5748,39,25278,67,0.0,1.0,Sarr,0
379,0,0,38,,,0,20658,0,0,-2,2,18.3,0,2,0.3,0.8,0,Pablo,0.8,5,0,6.1,False,34.0,198,,,43,0,0,0,20658.jpg,1.2,0,0,Zabaleta,0.5,False,,a,19,21,8.0,6,10190,89,30948,343,0.2,1.4,Zabaleta,0
260,0,0,9,,,0,196118,0,0,-3,3,3.3,0,4,0.0,-0.5,0,Yoshinori,0.0,3,0,1.5,False,2.0,101,,,52,0,0,0,196118.jpg,1.0,0,0,Muto,0.1,False,,a,13,4,12.0,5,5394,40,10806,98,0.0,1.0,Muto,0
279,0,0,21,,,0,179587,0,0,-3,3,0.8,0,4,0.0,0.5,0,Dennis,0.5,2,0,1.4,False,11.2,27,,,52,0,0,0,179587.jpg,1.0,0,0,Srbeny,0.0,False,,a,14,45,2.0,5,3503,21,6142,48,0.1,1.0,Srbeny,0
337,0,0,44,100.0,100.0,0,158534,0,0,-4,4,42.5,0,2,0.5,1.0,0,Kyle,0.0,4,0,11.6,False,54.4,241,,2019-08-25T18:00:16.782378Z,46,0,0,0,158534.jpg,1.7,0,0,Walker-Peters,0.7,False,,a,17,6,18.0,5,93170,60,286034,657,0.0,1.1,Walker-Peters,0
489,0,0,15,100.0,100.0,1,200641,0,0,-2,2,50.3,0,3,1.0,0.5,0,Reiss,0.0,2,0,14.5,False,27.2,150,,2019-10-07T15:00:21.389844Z,53,0,0,0,200641.jpg,1.2,0,0,Nelson,0.1,False,,a,1,3,67.0,5,7353,49,13436,48,0.0,0.9,Nelson,1
315,0,0,12,,,0,20452,0,0,-3,3,4.0,0,4,-1.0,-0.5,0,Shane,0.0,3,0,1.6,False,9.6,103,,,47,0,0,0,20452.jpg,1.2,0,0,Long,2.2,False,,a,16,20,2.0,5,70450,360,277096,1782,0.0,1.1,Long,0
446,0,0,40,,,0,154131,0,0,-2,2,14.7,0,2,0.0,0.5,0,Jack,0.0,5,0,10.0,False,65.8,346,,,43,0,0,0,154131.jpg,1.2,0,0,Stacey,0.1,False,,a,3,91,19.0,5,2082,15,6724,67,0.0,1.2,Stacey,2
184,0,0,17,,,0,171287,0,0,-3,3,12.3,0,2,1.5,0.5,1,Joseph,0.5,1,0,2.8,False,15.4,99,,,52,0,0,0,171287.jpg,1.2,0,0,Gomez,0.8,False,,a,10,14,0.0,5,32260,182,110378,486,0.1,1.0,Gomez,0
110,0,0,15,100.0,100.0,1,44346,0,0,-4,4,51.7,0,4,-0.3,0.7,0,Olivier,0.2,4,0,8.8,False,12.4,120,,2019-09-25T22:30:18.373788Z,66,0,0,0,44346.jpg,1.2,0,0,Giroud,1.1,False,,a,6,8,25.0,5,55711,127,163080,569,0.0,0.8,Giroud,0
481,0,0,25,0.0,0.0,0,180804,0,0,-1,1,5.7,0,2,0.0,0.0,0,Axel,0.0,2,0,2.2,False,16.4,181,Hip injury - Expected back 24 Nov,2019-10-21T01:00:17.983847Z,44,0,0,0,180804.jpg,1.7,0,0,Tuanzebe,0.1,False,,i,12,1,0.0,5,6680,11,9493,170,0.0,1.1,Tuanzebe,0
46,0,1,20,0.0,0.0,0,93284,0,0,-2,2,11.3,0,4,0.0,0.0,0,Florin,0.0,2,1,7.6,False,45.0,71,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-08-24T16:30:09.164349Z,48,0,0,0,93284.jpg,1.7,1,0,Andone,0.5,False,,n,4,36,21.0,5,159298,10,190161,272,0.0,1.0,Andone,0
163,0,0,21,,,0,37402,0,0,-2,2,28.6,0,2,0.5,-0.5,0,Christian,0.0,2,0,6.4,False,33.4,184,,,43,0,0,0,37402.jpg,1.7,0,0,Fuchs,0.4,False,,a,9,13,2.0,5,15895,90,24641,364,0.0,1.2,Fuchs,0
314,0,0,6,100.0,100.0,0,220598,0,0,-1,1,1.7,0,4,-0.8,-0.3,1,Michael,0.2,3,0,0.6,False,1.0,49,,2019-08-27T21:30:10.755595Z,49,0,0,0,220598.jpg,1.0,0,0,Obafemi,0.2,False,,a,16,20,4.0,4,6658,57,15105,116,0.0,0.8,Obafemi,0
514,0,0,6,,,0,181008,0,0,-2,2,22.6,0,4,0.5,1.0,1,Albian,1.0,2,0,3.1,False,3.0,91,,,58,0,0,0,181008.jpg,1.0,0,0,Ajeti,0.0,False,,a,19,21,6.0,4,1573,12,4082,20,0.2,0.7,Ajeti,0
220,0,0,15,100.0,100.0,0,209244,0,0,-3,3,40.3,0,3,1.3,0.8,0,Phil,0.8,0,0,10.2,False,20.0,31,,2019-09-17T15:30:09.993154Z,52,0,0,0,209244.jpg,1.0,0,0,Foden,0.3,False,,a,11,43,42.0,4,6923,85,34806,172,0.2,0.8,Foden,0
16,0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.8,False,,n,1,3,46.0,4,22615,10,112398,204,0.0,0.6,Mkhitaryan,1
268,0,0,18,,,0,76542,0,0,-2,2,39.8,0,3,0.0,-0.5,0,Sung-yueng,0.0,6,0,5.8,False,17.8,135,,,48,0,0,0,76542.jpg,1.3,0,0,Ki,0.1,False,,a,13,4,0.0,4,987,22,3888,35,0.0,0.8,Ki Sung-yueng,0
357,0,0,71,100.0,100.0,0,54484,0,0,-3,3,138.9,0,2,-0.3,0.2,0,Francisco,0.2,19,0,25.6,False,90.8,574,,2019-10-27T12:00:18.077119Z,42,0,0,0,54484.jpg,0.5,0,0,Femenía Far,0.3,False,,a,18,57,25.0,4,13973,83,45295,289,0.0,1.0,Kiko Femenía,3
497,0,0,14,0.0,0.0,1,160987,0,0,-2,2,6.3,0,3,0.0,0.0,0,Jean-Philippe,0.0,0,0,2.6,False,20.0,135,Thigh injury - Expected back 18 Jan,2019-08-23T21:30:13.493993Z,48,0,0,0,160987.jpg,2.0,0,0,Gbamin,0.0,False,,i,8,11,0.0,4,2626,1,6783,17,0.0,0.8,Gbamin,0
362,0,0,11,100.0,100.0,0,41725,0,0,-3,3,27.3,0,4,-0.5,0.0,0,Troy,0.0,4,0,9.0,False,16.6,180,,2019-08-22T16:30:07.834073Z,62,0,0,0,41725.jpg,2.0,0,0,Deeney,0.5,False,,a,18,57,46.0,4,16055,338,171839,151,0.0,0.6,Deeney,0
435,0,0,12,100.0,100.0,0,124165,0,0,-3,3,0.6,0,3,-0.5,0.0,0,Patrick,0.0,2,0,0.5,False,4.4,24,,2019-09-13T13:30:19.697982Z,52,0,0,0,124165.jpg,1.0,0,0,Roberts,0.1,False,,a,14,45,0.0,3,1251,7,6436,31,0.0,0.6,Roberts,0
397,0,0,9,,,0,42824,0,0,-1,1,1.4,0,3,-0.5,0.0,0,Carlos,0.0,0,0,0.2,False,1.2,14,,,44,0,0,0,42824.jpg,1.0,0,0,Sánchez,0.3,False,,a,19,21,0.0,3,15758,240,21871,288,0.0,0.7,Carlos Sánchez,0
60,0,0,18,0.0,0.0,0,41320,0,0,-2,2,29.6,0,2,0.0,0.0,0,Charlie,0.0,2,0,5.2,False,22.4,126,Knee injury - Unknown return date,2019-08-25T15:30:14.994228Z,43,0,0,0,41320.jpg,1.5,0,0,Daniels,0.1,False,,i,3,91,0.0,3,3083,3,15530,50,0.0,0.7,Daniels,0
62,0,0,14,100.0,100.0,0,15149,0,0,-1,1,20.0,0,2,0.2,0.7,1,Simon,0.2,0,0,5.6,False,17.4,36,,2019-06-25T11:30:06.976202Z,44,0,0,0,15149.jpg,1.0,0,0,Francis,0.0,False,,a,3,91,18.0,3,815,22,788,12,0.0,0.7,Francis,0
165,0,0,11,100.0,100.0,0,15033,0,0,-3,3,0.0,0,2,1.0,0.0,0,Wes,0.5,0,0,1.5,False,15.0,28,,2019-08-28T21:30:17.515643Z,42,0,0,0,15033.jpg,1.0,0,0,Morgan,0.7,False,,a,9,13,0.0,3,17824,336,66535,746,0.1,0.7,Morgan,0
454,0,0,28,,,0,113564,0,0,-1,1,9.0,0,2,-0.3,0.2,0,Sam,0.2,6,0,10.7,False,72.2,205,,,44,0,0,0,113564.jpg,0.8,0,0,Byram,0.1,False,,a,14,45,26.0,3,4223,18,7179,89,0.0,0.7,Byram,1
444,0,0,13,,,0,7645,0,0,-3,3,0.0,0,2,-0.8,-0.8,0,Phil,0.2,0,0,2.0,False,20.4,38,,,42,0,0,0,7645.jpg,1.0,0,0,Jagielka,0.4,False,,a,15,49,0.0,3,6950,191,33395,218,0.0,0.7,Jagielka,0
41,0,0,15,,,0,42748,0,0,-2,2,27.9,0,2,-0.5,-1.0,0,Gaëtan,0.0,3,0,5.0,False,16.0,57,,,43,0,0,0,42748.jpg,0.8,0,0,Bong,0.1,False,,a,4,36,6.0,3,1625,28,5806,47,0.0,0.7,Bong,0
53,0,0,10,100.0,100.0,0,227127,0,0,0,0,9.1,0,3,-0.5,-1.0,0,Yves,0.0,0,0,2.4,False,7.6,63,,2019-06-25T11:30:06.944296Z,50,0,0,0,227127.jpg,1.0,0,0,Bissouma,0.0,False,,a,4,36,7.0,3,492,18,507,17,0.0,0.6,Bissouma,0
80,0,0,9,0.0,0.0,0,15237,0,0,-3,3,2.2,0,3,0.0,0.0,0,Andrew,0.0,1,0,0.9,False,6.4,57,Knee injury - Expected back 23 Nov,2019-11-01T23:00:18.535691Z,47,0,0,0,15237.jpg,1.0,0,0,Surman,0.0,False,,i,3,91,0.0,3,876,3,3334,50,0.0,0.6,Surman,0
45,0,0,5,0.0,0.0,1,106757,0,0,-3,3,1.3,0,4,0.0,0.0,0,Jürgen,0.0,1,0,3.3,False,3.2,85,Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-29T13:00:09.129312Z,52,0,0,0,106757.jpg,1.5,0,0,Locadia,0.1,False,,n,4,36,30.0,3,6427,5,22662,35,0.0,0.6,Locadia,0
350,0,0,14,100.0,100.0,0,93264,0,0,-1,1,14.5,0,3,0.7,1.2,1,Eric,0.2,4,0,7.0,False,36.4,192,,2019-08-30T12:30:13.952408Z,49,0,0,0,93264.jpg,1.0,0,0,Dier,0.2,False,,a,17,6,19.0,3,6052,106,12051,112,0.0,0.6,Dier,2
515,0,0,27,100.0,100.0,0,192895,0,0,-1,1,19.6,0,2,1.8,1.3,0,Kieran,0.8,3,0,5.8,False,29.0,160,,2019-08-09T12:00:11.271398Z,54,0,0,0,192895.jpg,1.5,0,0,Tierney,1.0,False,,a,1,3,9.0,3,64923,500,55825,2253,0.1,0.6,Tierney,0
318,0,0,27,100.0,100.0,0,58376,0,0,-2,2,0.0,0,1,-0.2,0.3,2,Alex,0.8,4,0,4.3,False,43.0,180,,2019-09-26T13:00:09.737144Z,43,0,0,0,58376.jpg,1.5,0,5,McCarthy,0.4,False,,a,16,20,0.0,3,5298,725,26343,192,0.2,0.7,McCarthy,0
125,0,0,30,100.0,100.0,0,40784,0,0,0,0,10.8,0,2,-1.0,-0.5,0,Mamadou,0.0,5,0,4.5,False,29.4,191,,2019-09-27T13:30:11.718603Z,50,0,0,0,40784.jpg,1.0,0,0,Sakho,0.1,False,,a,7,31,4.0,3,2830,69,6140,32,0.0,0.6,Sakho,0
124,0,0,39,100.0,100.0,0,49413,0,0,0,0,0.6,0,2,-0.2,0.3,1,James,0.8,8,0,6.5,False,56.4,352,,2019-06-25T11:30:07.097330Z,50,0,0,0,49413.jpg,0.8,0,0,Tomkins,0.0,False,,a,7,31,8.0,3,1562,51,1342,52,0.2,0.6,Tomkins,1
227,0,0,9,,,0,58893,0,0,-2,2,1.9,0,2,1.8,1.8,1,Marcos,0.8,2,0,2.8,False,20.2,121,,,48,0,0,0,58893.jpg,1.0,0,0,Rojo,0.2,False,,a,12,1,6.0,3,4562,151,8655,156,0.2,0.6,Rojo,1
504,0,0,2,,,0,444145,0,0,0,0,5.4,0,4,1.5,1.0,0,Gabriel Teodoro,0.5,1,0,3.0,False,6.8,75,,,45,0,0,0,444145.jpg,0.8,0,0,Martinelli Silva,1.5,False,,a,1,3,18.0,3,140659,1866,127082,1879,0.1,0.7,Martinelli,1
35,0,0,10,100.0,75.0,0,40564,0,0,-1,1,21.5,0,3,0.2,-0.2,1,Henri,0.2,1,0,3.3,False,6.4,30,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.0,0,0,Lansbury,0.6,False,,a,2,7,4.0,3,65849,68,46928,753,0.0,0.7,Lansbury,0
549,0,0,13,,,0,232937,0,0,0,0,24.3,0,2,1.8,1.8,1,Brandon,0.8,1,0,6.1,False,17.4,100,,,40,0,0,0,232937.jpg,1.0,0,0,Williams,0.6,False,,a,12,1,19.0,3,45224,5304,9425,869,0.2,0.8,Williams,1
365,0,0,5,100.0,100.0,0,173514,0,0,-2,2,12.3,0,4,-0.5,0.0,0,Isaac,0.0,1,0,3.5,False,5.2,34,,2019-09-19T17:00:11.798096Z,48,0,0,0,173514.jpg,1.0,0,0,Success Ajayi,0.4,False,,a,18,57,17.0,2,15831,118,49010,189,0.0,0.4,Success,0
39,0,0,14,0.0,0.0,0,209362,0,0,-2,2,16.2,0,2,0.0,0.0,0,Bernardo,0.0,3,0,2.9,False,10.8,67,Knock - Unknown return date,2019-09-14T16:30:10.738160Z,43,0,0,0,209362.jpg,1.0,0,0,Fernandes da Silva Junior,0.1,False,,i,4,36,2.0,2,1563,1,7745,47,0.0,0.5,Bernardo,0
472,0,0,7,,,0,167878,0,0,-3,3,10.3,0,3,-1.0,-1.0,0,Ben,0.0,0,0,1.9,False,6.2,13,,,47,0,0,0,167878.jpg,1.0,0,0,Osborn,0.0,False,,a,15,49,2.0,2,412,11,2095,20,0.0,0.4,Osborn,0
194,0,0,6,0.0,0.0,0,68312,0,0,-2,2,1.5,0,3,0.0,0.0,0,Xherdan,0.0,0,0,1.1,False,1.8,11,Calf injury - Unknown return date,2019-09-25T09:00:17.914508Z,63,0,0,0,68312.jpg,1.0,0,0,Shaqiri,0.2,False,,i,10,14,8.0,2,4901,6,24783,105,0.0,0.3,Shaqiri,0
78,0,0,10,,,0,103912,0,0,-3,3,5.4,0,3,0.0,0.5,0,Jordon,0.0,1,0,1.2,False,6.8,48,,,47,0,0,0,103912.jpg,1.0,0,0,Ibe,0.2,False,,a,3,91,0.0,2,4925,62,19087,127,0.0,0.4,Ibe,0
308,0,0,38,,,0,88900,0,0,-2,2,1.0,0,2,-0.8,-0.3,1,Jack,0.2,10,0,9.1,False,86.0,297,,,43,0,0,0,88900.jpg,0.5,0,0,Stephens,0.1,False,,a,16,20,4.0,2,1424,29,5340,44,0.0,0.5,Stephens,0
26,0,0,7,100.0,100.0,0,54764,0,0,-1,1,0.0,0,4,0.2,-0.3,0,Jonathan,0.2,4,0,0.4,False,2.0,20,,2019-10-03T12:30:10.314025Z,54,0,0,0,54764.jpg,1.0,0,0,Kodjia,0.1,False,,a,2,7,2.0,2,2721,55,24845,59,0.0,0.4,Kodjia,0
27,0,0,13,100.0,100.0,0,98770,-1,1,-2,2,0.0,0,1,0.5,0.0,2,Ørjan,0.5,2,0,2.3,False,22.8,82,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,2.0,0,3,Nyland,0.1,False,,a,2,7,0.0,2,2267,144,7448,69,0.1,0.5,Nyland,0
196,0,0,6,100.0,100.0,0,175592,0,0,-2,2,3.0,0,3,1.5,0.5,0,Naby,0.5,0,0,0.5,False,2.4,14,,2019-10-30T23:30:12.669831Z,58,0,0,0,175592.jpg,1.0,0,0,Keita,0.2,False,,a,10,14,0.0,2,4212,124,30004,129,0.1,0.3,Keita,0
452,0,0,18,100.0,100.0,0,199798,0,0,-2,2,10.6,0,2,0.2,-0.3,1,Ezri,0.2,3,0,3.1,False,20.0,105,,2019-08-05T15:00:10.970602Z,43,0,0,0,199798.jpg,1.0,0,0,Konsa Ngoyo,0.1,False,,a,2,7,0.0,2,841,19,3072,24,0.0,0.5,Konsa,0
130,0,0,3,100.0,100.0,0,59125,0,0,0,0,0.8,0,4,-1.0,-0.5,0,Connor,0.0,0,0,0.2,False,0.0,15,,2019-09-13T12:30:19.022759Z,45,0,0,0,59125.jpg,1.0,0,0,Wickham,2.7,False,,a,7,31,2.0,2,252152,310,417883,1673,0.0,0.4,Wickham,0
352,0,0,6,,,0,209042,0,0,-1,1,0.2,0,3,0.5,1.0,0,Oliver,0.0,0,0,0.5,False,5.0,2,,,44,0,0,0,209042.jpg,1.0,0,0,Skipp,0.5,False,,a,17,6,0.0,2,20622,424,27215,400,0.0,0.5,Skipp,0
546,0,0,2,,,0,74375,0,0,0,0,0.4,0,2,0.0,-0.5,0,Ezequiel,0.5,1,0,0.2,False,0.2,28,,,40,0,0,0,74375.jpg,1.0,0,0,Schelotto,0.3,False,,a,4,36,4.0,2,20726,1672,4676,463,0.1,0.5,Schelotto,0
282,0,0,8,100.0,100.0,0,37614,0,0,-3,3,22.8,0,3,-0.5,0.0,0,Mario,0.0,1,0,5.7,False,6.0,24,,2019-09-13T13:30:19.455889Z,62,0,0,0,37614.jpg,0.7,0,0,Vrancic,0.1,False,,a,14,45,28.0,2,2254,23,12238,36,0.0,0.3,Vrancic,1
554,0,0,5,,,0,104547,0,0,0,0,0.1,0,4,0.5,0.0,0,Dwight,0.5,0,0,0.0,False,0.0,6,,,50,0,0,0,104547.jpg,1.0,0,0,Gayle,0.0,False,,a,13,4,0.0,2,2357,130,1085,112,0.1,0.4,Gayle,0
249,0,0,4,,,0,222677,0,0,-1,1,0.5,0,3,1.0,1.0,0,Tahith,0.0,0,0,0.2,False,1.4,24,,,44,0,0,0,222677.jpg,1.0,0,0,Chong,0.6,False,,a,12,1,0.0,2,53642,137,43078,530,0.0,0.5,Chong,0
533,0,0,5,,,0,243568,0,0,0,0,12.6,0,3,-0.3,0.7,1,Billy,0.2,1,0,1.5,False,2.8,9,,,45,0,0,0,243568.jpg,1.0,0,0,Gilmour,0.0,False,,a,6,8,0.0,2,1960,44,1355,28,0.0,0.4,Gilmour,0
348,0,0,5,100.0,100.0,0,54756,0,0,-2,2,0.9,0,3,0.5,1.0,0,Victor,0.0,2,0,0.2,False,1.2,24,,2019-07-31T00:00:11.516279Z,48,0,0,0,54756.jpg,0.5,0,0,Wanyama,0.1,False,,a,17,6,0.0,1,3577,57,5752,72,0.0,0.2,Wanyama,1
104,0,0,9,0.0,0.0,0,102380,0,0,0,0,0.9,0,2,0.0,0.0,0,Antonio,0.0,0,0,5.7,False,6.6,45,Groin Injury - Expected back 04 Dec,2019-09-14T17:00:16.188229Z,60,0,0,0,102380.jpg,1.0,0,0,Rüdiger,0.1,False,,i,6,8,49.0,1,3277,18,7537,68,0.0,0.2,Rüdiger,0
527,0,0,3,0.0,0.0,0,168566,0,0,0,0,0.0,0,3,0.0,0.0,0,Georges-Kévin,0.0,0,0,1.8,False,0.0,2,Joined Besiktas on a permanent deal on 22/8,2019-08-22T12:30:17.630601Z,50,0,0,0,168566.jpg,1.0,0,0,Nkoudou,0.0,False,,u,17,6,18.0,1,1601,6,2314,8,0.0,0.2,Nkoudou,0
524,0,0,3,100.0,100.0,0,184349,0,0,-1,1,0.0,0,3,0.7,1.2,0,Ryan,0.2,0,0,0.2,False,2.0,1,,2019-08-09T13:00:15.120843Z,54,0,0,0,184349.jpg,1.0,0,0,Sessegnon,0.1,False,,a,17,6,0.0,1,1336,74,16154,39,0.0,0.2,Sessegnon,0
449,0,0,6,100.0,100.0,0,28082,0,0,-1,1,0.0,0,1,-0.5,0.0,0,Ralf,0.0,1,0,0.4,False,4.0,21,,2019-09-20T13:00:16.325481Z,44,0,0,0,28082.jpg,1.0,0,1,Fahrmann,0.3,False,,a,14,45,0.0,1,3872,52,22166,153,0.0,0.2,Fahrmann,0
245,0,0,3,0.0,0.0,0,209041,0,0,-2,2,1.0,0,3,0.0,0.0,0,Angel,0.0,1,0,0.1,False,0.2,9,Knock - Expected back 24 Nov,2019-11-06T16:30:15.083893Z,48,0,0,0,209041.jpg,1.0,0,0,Gomes,0.1,False,,i,12,1,0.0,1,4047,5,8796,160,0.0,0.2,Gomes,0
275,0,0,3,0.0,0.0,0,192303,0,0,-1,1,0.0,0,2,0.0,0.0,0,Christoph,0.0,1,0,0.9,False,6.6,35,Foot injury - Expected back 23 Nov,2019-08-31T17:00:18.410489Z,44,0,0,0,192303.jpg,1.0,0,0,Zimmermann,0.0,False,,i,14,45,2.0,1,289,4,1156,5,0.0,0.2,Zimmermann,0
544,0,0,4,,,0,432656,0,0,0,0,0.6,0,2,0.5,0.0,0,Eric,0.0,0,0,1.0,False,9.6,27,,,45,0,0,0,432656.jpg,1.0,0,0,Garcia,0.0,False,,a,11,43,0.0,1,893,35,578,31,0.0,0.2,Garcia,0
429,0,0,3,75.0,100.0,0,79852,0,0,-1,1,0.0,0,1,0.2,-0.3,1,Jed,0.2,0,0,0.0,False,0.0,7,Achilles injury - 75% chance of playing,2019-11-10T16:00:17.790777Z,44,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,,d,2,7,0.0,1,920,30,4512,62,0.0,0.2,Steer,0
229,0,0,8,0.0,0.0,0,216051,0,0,-1,1,2.5,0,2,0.0,0.0,0,José Diogo,0.0,0,0,1.1,False,8.0,59,Groin Injury - Expected back 24 Nov,2019-10-06T18:00:16.956732Z,49,0,0,0,216051.jpg,1.0,0,0,Dalot Teixeira,0.1,False,,i,12,1,0.0,1,1252,1,10017,43,0.0,0.2,Dalot,0
250,0,0,3,,,0,232928,0,0,-1,1,2.8,0,3,1.2,1.2,0,James,0.2,1,0,0.5,False,2.2,8,,,44,0,0,0,232928.jpg,1.0,0,0,Garner,0.2,False,,a,12,1,0.0,1,19566,79,17077,199,0.0,0.2,Garner,0
361,0,0,3,100.0,100.0,0,41945,0,0,0,0,0.1,0,2,-0.5,0.0,0,Sebastian,0.0,0,0,1.0,False,1.8,56,,2019-10-05T18:30:12.954112Z,40,0,0,0,41945.jpg,1.0,0,0,Prödl,1.5,False,,a,18,57,8.0,1,47164,509,67008,776,0.0,0.2,Prödl,0
277,0,0,33,0.0,0.0,0,83428,0,0,0,0,0.4,0,2,0.0,0.0,0,Grant,0.0,8,0,7.8,False,55.8,270,Groin Injury - Expected back 23 Nov,2019-10-04T13:30:17.327852Z,40,1,0,0,83428.jpg,0.3,0,0,Hanley,2.6,False,,i,14,45,21.0,1,213597,176,213377,2727,0.0,0.2,Hanley,0
456,0,0,0,,,0,90518,0,0,-3,3,0.6,0,3,-1.0,-1.0,0,Ravel,0.0,0,0,0.2,False,0.0,12,,,47,0,0,0,90518.jpg,1.0,0,0,Morrison,0.1,False,,a,15,49,4.0,1,1969,64,10111,80,0.0,0.2,Morrison,0
522,0,0,5,100.0,100.0,0,87447,0,0,0,0,0.5,0,3,-0.8,-0.8,0,Muhamed,0.2,0,0,0.5,False,4.0,9,,2019-09-19T11:30:17.999997Z,45,0,0,0,87447.jpg,1.0,0,0,Bešić,0.2,False,,a,15,49,0.0,1,6096,78,12421,95,0.0,0.2,Bešić,0
473,0,0,22,,,0,178876,0,0,-3,3,7.0,0,2,0.2,0.7,0,Jesús,0.2,6,0,4.3,False,35.6,162,,,47,0,0,0,178876.jpg,0.5,0,0,Vallejo Lázaro,0.3,False,,a,20,39,0.0,1,3998,43,19122,114,0.0,0.2,Vallejo,1
10,0,0,9,100.0,100.0,0,156074,0,0,0,0,0.4,0,2,1.2,0.7,1,Rob,0.2,2,0,1.1,False,8.4,76,,2019-06-25T11:30:06.913215Z,45,0,0,0,156074.jpg,1.0,0,0,Holding,0.1,False,,a,1,3,2.0,1,9228,203,8522,190,0.0,0.2,Holding,0
335,0,0,6,100.0,100.0,0,234908,0,0,-1,1,12.1,0,2,0.7,1.2,0,Juan,0.2,2,0,2.8,False,16.2,20,,2019-06-25T11:30:07.259817Z,49,0,0,0,234908.jpg,0.5,0,0,Foyth,0.0,False,,a,17,6,0.0,1,1428,34,1797,43,0.0,0.2,Foyth,1
510,0,0,3,,,0,175946,0,0,-4,4,0.1,0,3,-1.0,-0.5,0,Víctor,0.0,0,0,0.0,False,0.2,5,,,46,0,0,0,175946.jpg,1.0,0,0,Camarasa,0.2,False,,a,7,31,0.0,1,3529,71,43453,141,0.0,0.2,Camarasa,0
547,0,0,-1,,,0,18440,0,0,0,0,0.3,0,4,-1.0,-1.0,0,Leon,0.0,0,0,0.3,False,0.0,13,,,45,0,0,0,18440.jpg,1.0,0,0,Clarke,0.1,False,,a,15,49,4.0,1,7510,148,3483,194,0.0,0.2,Clarke,0
179,0,0,2,100.0,100.0,0,86881,0,0,-1,1,0.0,0,3,0.5,-0.5,0,Nampalys,0.0,0,0,0.1,False,1.2,1,,2019-07-30T15:00:09.217034Z,44,0,0,0,86881.jpg,1.0,0,0,Mendy,0.7,False,,a,9,13,0.0,1,30199,388,47796,939,0.0,0.2,Mendy,0
375,0,0,2,0.0,0.0,0,216058,0,0,-1,1,0.2,0,3,0.0,0.0,0,Domingos,0.0,0,0,0.0,False,0.0,4,Groin Injury - Expected back 23 Nov,2019-10-29T22:00:19.938793Z,44,0,0,0,216058.jpg,1.0,0,0,Quina,0.1,False,,i,18,57,0.0,1,5477,15,7663,139,0.0,0.2,Quina,0
213,0,0,16,100.0,100.0,0,33148,0,0,-2,2,0.0,0,1,0.7,0.2,1,Claudio,0.2,3,0,1.6,False,16.2,90,,2019-06-25T11:30:07.160148Z,48,0,0,0,33148.jpg,1.0,0,2,Bravo,0.3,False,,a,11,43,0.0,1,6252,1595,15977,224,0.0,0.2,Bravo,0
559,0,0,0,,,0,194798,0,0,0,0,0.0,0,4,0.0,0.5,0,Bernard,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,194798.jpg,0.0,0,0,Ashley-Seal,0.0,False,,a,20,39,0.0,0,1422,178,492,85,0.0,0.0,Ashley-Seal,0
339,0,0,0,0.0,0.0,0,165990,0,0,0,0,0.0,0,4,0.0,0.0,0,Vincent,0.0,0,0,0.0,False,0.0,0,Joined Monterrey on a permanent deal on 23/7,2019-07-30T07:00:10.626522Z,45,0,0,0,165990.jpg,0.0,0,0,Janssen,0.1,False,,u,17,6,0.0,0,2203,30,7655,40,0.0,0.0,Janssen,0
